file_id,audio_path,dataset,shard
a5e9a5e9bf,asr_nepali_11/data/a5/a5e9a5e9bf.flac,asr_nepali_11,a5
a5e9dd43f0,asr_nepali_11/data/a5/a5e9dd43f0.flac,asr_nepali_11,a5
a5ea49c936,asr_nepali_11/data/a5/a5ea49c936.flac,asr_nepali_11,a5
a5eaa69610,asr_nepali_11/data/a5/a5eaa69610.flac,asr_nepali_11,a5
a5eaad3028,asr_nepali_11/data/a5/a5eaad3028.flac,asr_nepali_11,a5
a5eadd5f78,asr_nepali_11/data/a5/a5eadd5f78.flac,asr_nepali_11,a5
a5eaea6654,asr_nepali_11/data/a5/a5eaea6654.flac,asr_nepali_11,a5
a5eb3dbd78,asr_nepali_11/data/a5/a5eb3dbd78.flac,asr_nepali_11,a5
a5ec2c5f63,asr_nepali_11/data/a5/a5ec2c5f63.flac,asr_nepali_11,a5
a5ed1f73a3,asr_nepali_11/data/a5/a5ed1f73a3.flac,asr_nepali_11,a5
a5ee0e01b5,asr_nepali_11/data/a5/a5ee0e01b5.flac,asr_nepali_11,a5
a5ee40caa3,asr_nepali_11/data/a5/a5ee40caa3.flac,asr_nepali_11,a5
a5ee7bf61e,asr_nepali_11/data/a5/a5ee7bf61e.flac,asr_nepali_11,a5
a5eebb3fdd,asr_nepali_11/data/a5/a5eebb3fdd.flac,asr_nepali_11,a5
a5ef67c87e,asr_nepali_11/data/a5/a5ef67c87e.flac,asr_nepali_11,a5
a5efdad42a,asr_nepali_11/data/a5/a5efdad42a.flac,asr_nepali_11,a5
a5efe5c33c,asr_nepali_11/data/a5/a5efe5c33c.flac,asr_nepali_11,a5
a5f015dd6f,asr_nepali_11/data/a5/a5f015dd6f.flac,asr_nepali_11,a5
a5f064f3ec,asr_nepali_11/data/a5/a5f064f3ec.flac,asr_nepali_11,a5
a5f070ff8a,asr_nepali_11/data/a5/a5f070ff8a.flac,asr_nepali_11,a5
a5f0892de5,asr_nepali_11/data/a5/a5f0892de5.flac,asr_nepali_11,a5
a5f199097d,asr_nepali_11/data/a5/a5f199097d.flac,asr_nepali_11,a5
a5f1ee93c6,asr_nepali_11/data/a5/a5f1ee93c6.flac,asr_nepali_11,a5
a5f2866b01,asr_nepali_11/data/a5/a5f2866b01.flac,asr_nepali_11,a5
a5f2d26388,asr_nepali_11/data/a5/a5f2d26388.flac,asr_nepali_11,a5
a5f3514544,asr_nepali_11/data/a5/a5f3514544.flac,asr_nepali_11,a5
a5f36a76ae,asr_nepali_11/data/a5/a5f36a76ae.flac,asr_nepali_11,a5
a5f4dc4dde,asr_nepali_11/data/a5/a5f4dc4dde.flac,asr_nepali_11,a5
a5f50c104e,asr_nepali_11/data/a5/a5f50c104e.flac,asr_nepali_11,a5
a5f50cf146,asr_nepali_11/data/a5/a5f50cf146.flac,asr_nepali_11,a5
a5f6feadbc,asr_nepali_11/data/a5/a5f6feadbc.flac,asr_nepali_11,a5
a5f731dd5e,asr_nepali_11/data/a5/a5f731dd5e.flac,asr_nepali_11,a5
a5f7c2eb18,asr_nepali_11/data/a5/a5f7c2eb18.flac,asr_nepali_11,a5
a5f83f14a0,asr_nepali_11/data/a5/a5f83f14a0.flac,asr_nepali_11,a5
a5f85fb71a,asr_nepali_11/data/a5/a5f85fb71a.flac,asr_nepali_11,a5
a5f8846f40,asr_nepali_11/data/a5/a5f8846f40.flac,asr_nepali_11,a5
a5f93d8a24,asr_nepali_11/data/a5/a5f93d8a24.flac,asr_nepali_11,a5
a5f9dcb3c8,asr_nepali_11/data/a5/a5f9dcb3c8.flac,asr_nepali_11,a5
a5fa68a371,asr_nepali_11/data/a5/a5fa68a371.flac,asr_nepali_11,a5
a5fa96c1ee,asr_nepali_11/data/a5/a5fa96c1ee.flac,asr_nepali_11,a5
a5fb79115c,asr_nepali_11/data/a5/a5fb79115c.flac,asr_nepali_11,a5
a5fb809d4e,asr_nepali_11/data/a5/a5fb809d4e.flac,asr_nepali_11,a5
a5fccc86c9,asr_nepali_11/data/a5/a5fccc86c9.flac,asr_nepali_11,a5
a5fccc9dd9,asr_nepali_11/data/a5/a5fccc9dd9.flac,asr_nepali_11,a5
a5fd7738d2,asr_nepali_11/data/a5/a5fd7738d2.flac,asr_nepali_11,a5
a5fe92c949,asr_nepali_11/data/a5/a5fe92c949.flac,asr_nepali_11,a5
a5feb49545,asr_nepali_11/data/a5/a5feb49545.flac,asr_nepali_11,a5
a5fef5b858,asr_nepali_11/data/a5/a5fef5b858.flac,asr_nepali_11,a5
a60010b302,asr_nepali_11/data/a6/a60010b302.flac,asr_nepali_11,a6
a6004c2739,asr_nepali_11/data/a6/a6004c2739.flac,asr_nepali_11,a6
a6008d7893,asr_nepali_11/data/a6/a6008d7893.flac,asr_nepali_11,a6
a600938751,asr_nepali_11/data/a6/a600938751.flac,asr_nepali_11,a6
a60118a6a1,asr_nepali_11/data/a6/a60118a6a1.flac,asr_nepali_11,a6
a601439605,asr_nepali_11/data/a6/a601439605.flac,asr_nepali_11,a6
a60186fbdc,asr_nepali_11/data/a6/a60186fbdc.flac,asr_nepali_11,a6
a601a183ae,asr_nepali_11/data/a6/a601a183ae.flac,asr_nepali_11,a6
a60216c545,asr_nepali_11/data/a6/a60216c545.flac,asr_nepali_11,a6
a60276ecc1,asr_nepali_11/data/a6/a60276ecc1.flac,asr_nepali_11,a6
a602bc952a,asr_nepali_11/data/a6/a602bc952a.flac,asr_nepali_11,a6
a603293a59,asr_nepali_11/data/a6/a603293a59.flac,asr_nepali_11,a6
a60532a08c,asr_nepali_11/data/a6/a60532a08c.flac,asr_nepali_11,a6
a60567b2e9,asr_nepali_11/data/a6/a60567b2e9.flac,asr_nepali_11,a6
a6060b2fa0,asr_nepali_11/data/a6/a6060b2fa0.flac,asr_nepali_11,a6
a6060e2196,asr_nepali_11/data/a6/a6060e2196.flac,asr_nepali_11,a6
a60682fac2,asr_nepali_11/data/a6/a60682fac2.flac,asr_nepali_11,a6
a606db0e5d,asr_nepali_11/data/a6/a606db0e5d.flac,asr_nepali_11,a6
a6070b396b,asr_nepali_11/data/a6/a6070b396b.flac,asr_nepali_11,a6
a6078a3d10,asr_nepali_11/data/a6/a6078a3d10.flac,asr_nepali_11,a6
a607942176,asr_nepali_11/data/a6/a607942176.flac,asr_nepali_11,a6
a607d391e2,asr_nepali_11/data/a6/a607d391e2.flac,asr_nepali_11,a6
a607e362ff,asr_nepali_11/data/a6/a607e362ff.flac,asr_nepali_11,a6
a609016505,asr_nepali_11/data/a6/a609016505.flac,asr_nepali_11,a6
a609e717bb,asr_nepali_11/data/a6/a609e717bb.flac,asr_nepali_11,a6
a60adb5183,asr_nepali_11/data/a6/a60adb5183.flac,asr_nepali_11,a6
a60b085415,asr_nepali_11/data/a6/a60b085415.flac,asr_nepali_11,a6
a60b5520c6,asr_nepali_11/data/a6/a60b5520c6.flac,asr_nepali_11,a6
a60b61e48a,asr_nepali_11/data/a6/a60b61e48a.flac,asr_nepali_11,a6
a60c0466b6,asr_nepali_11/data/a6/a60c0466b6.flac,asr_nepali_11,a6
a60c5ba40d,asr_nepali_11/data/a6/a60c5ba40d.flac,asr_nepali_11,a6
a60cf9185b,asr_nepali_11/data/a6/a60cf9185b.flac,asr_nepali_11,a6
a60d73d36d,asr_nepali_11/data/a6/a60d73d36d.flac,asr_nepali_11,a6
a60ed5e8c4,asr_nepali_11/data/a6/a60ed5e8c4.flac,asr_nepali_11,a6
a60fbf4e2f,asr_nepali_11/data/a6/a60fbf4e2f.flac,asr_nepali_11,a6
a60fdffe00,asr_nepali_11/data/a6/a60fdffe00.flac,asr_nepali_11,a6
a6112b5a1e,asr_nepali_11/data/a6/a6112b5a1e.flac,asr_nepali_11,a6
a61135da63,asr_nepali_11/data/a6/a61135da63.flac,asr_nepali_11,a6
a611754b24,asr_nepali_11/data/a6/a611754b24.flac,asr_nepali_11,a6
a611bad66c,asr_nepali_11/data/a6/a611bad66c.flac,asr_nepali_11,a6
a61285b7ad,asr_nepali_11/data/a6/a61285b7ad.flac,asr_nepali_11,a6
a61296ccf4,asr_nepali_11/data/a6/a61296ccf4.flac,asr_nepali_11,a6
a612dc4dab,asr_nepali_11/data/a6/a612dc4dab.flac,asr_nepali_11,a6
a613981924,asr_nepali_11/data/a6/a613981924.flac,asr_nepali_11,a6
a613a51cce,asr_nepali_11/data/a6/a613a51cce.flac,asr_nepali_11,a6
a613d9f662,asr_nepali_11/data/a6/a613d9f662.flac,asr_nepali_11,a6
a61424a993,asr_nepali_11/data/a6/a61424a993.flac,asr_nepali_11,a6
a614a51a52,asr_nepali_11/data/a6/a614a51a52.flac,asr_nepali_11,a6
a615a53910,asr_nepali_11/data/a6/a615a53910.flac,asr_nepali_11,a6
a615b0b5e6,asr_nepali_11/data/a6/a615b0b5e6.flac,asr_nepali_11,a6
a615f2c14b,asr_nepali_11/data/a6/a615f2c14b.flac,asr_nepali_11,a6
a61606f62f,asr_nepali_11/data/a6/a61606f62f.flac,asr_nepali_11,a6
a6168a70f4,asr_nepali_11/data/a6/a6168a70f4.flac,asr_nepali_11,a6
a6168e3523,asr_nepali_11/data/a6/a6168e3523.flac,asr_nepali_11,a6
a616c3804c,asr_nepali_11/data/a6/a616c3804c.flac,asr_nepali_11,a6
a617a33201,asr_nepali_11/data/a6/a617a33201.flac,asr_nepali_11,a6
a617c83e87,asr_nepali_11/data/a6/a617c83e87.flac,asr_nepali_11,a6
a6186afd14,asr_nepali_11/data/a6/a6186afd14.flac,asr_nepali_11,a6
a61926b065,asr_nepali_11/data/a6/a61926b065.flac,asr_nepali_11,a6
a61975896d,asr_nepali_11/data/a6/a61975896d.flac,asr_nepali_11,a6
a61b01fa58,asr_nepali_11/data/a6/a61b01fa58.flac,asr_nepali_11,a6
a61b532130,asr_nepali_11/data/a6/a61b532130.flac,asr_nepali_11,a6
a61b8492e4,asr_nepali_11/data/a6/a61b8492e4.flac,asr_nepali_11,a6
a61bb848b6,asr_nepali_11/data/a6/a61bb848b6.flac,asr_nepali_11,a6
a61c5fd340,asr_nepali_11/data/a6/a61c5fd340.flac,asr_nepali_11,a6
a61ce48d31,asr_nepali_11/data/a6/a61ce48d31.flac,asr_nepali_11,a6
a61deab0f8,asr_nepali_11/data/a6/a61deab0f8.flac,asr_nepali_11,a6
a61defdceb,asr_nepali_11/data/a6/a61defdceb.flac,asr_nepali_11,a6
a61df8eeed,asr_nepali_11/data/a6/a61df8eeed.flac,asr_nepali_11,a6
a61e0f152e,asr_nepali_11/data/a6/a61e0f152e.flac,asr_nepali_11,a6
a61ed8f447,asr_nepali_11/data/a6/a61ed8f447.flac,asr_nepali_11,a6
a61ef6eb59,asr_nepali_11/data/a6/a61ef6eb59.flac,asr_nepali_11,a6
a61f5f2ed1,asr_nepali_11/data/a6/a61f5f2ed1.flac,asr_nepali_11,a6
a61f731ef5,asr_nepali_11/data/a6/a61f731ef5.flac,asr_nepali_11,a6
a61f81a400,asr_nepali_11/data/a6/a61f81a400.flac,asr_nepali_11,a6
a61fbeb831,asr_nepali_11/data/a6/a61fbeb831.flac,asr_nepali_11,a6
a620799c45,asr_nepali_11/data/a6/a620799c45.flac,asr_nepali_11,a6
a620b79c70,asr_nepali_11/data/a6/a620b79c70.flac,asr_nepali_11,a6
a621172f14,asr_nepali_11/data/a6/a621172f14.flac,asr_nepali_11,a6
a62118826c,asr_nepali_11/data/a6/a62118826c.flac,asr_nepali_11,a6
a62189e51f,asr_nepali_11/data/a6/a62189e51f.flac,asr_nepali_11,a6
a621b0648f,asr_nepali_11/data/a6/a621b0648f.flac,asr_nepali_11,a6
a621bb4198,asr_nepali_11/data/a6/a621bb4198.flac,asr_nepali_11,a6
a621d86388,asr_nepali_11/data/a6/a621d86388.flac,asr_nepali_11,a6
a62370211b,asr_nepali_11/data/a6/a62370211b.flac,asr_nepali_11,a6
a623dc7921,asr_nepali_11/data/a6/a623dc7921.flac,asr_nepali_11,a6
a623f37e12,asr_nepali_11/data/a6/a623f37e12.flac,asr_nepali_11,a6
a624189ce4,asr_nepali_11/data/a6/a624189ce4.flac,asr_nepali_11,a6
a6254f50ce,asr_nepali_11/data/a6/a6254f50ce.flac,asr_nepali_11,a6
a62622918d,asr_nepali_11/data/a6/a62622918d.flac,asr_nepali_11,a6
a626945e59,asr_nepali_11/data/a6/a626945e59.flac,asr_nepali_11,a6
a62742ce04,asr_nepali_11/data/a6/a62742ce04.flac,asr_nepali_11,a6
a627d599d2,asr_nepali_11/data/a6/a627d599d2.flac,asr_nepali_11,a6
a6285145cc,asr_nepali_11/data/a6/a6285145cc.flac,asr_nepali_11,a6
a6285b46fa,asr_nepali_11/data/a6/a6285b46fa.flac,asr_nepali_11,a6
a628e7a93d,asr_nepali_11/data/a6/a628e7a93d.flac,asr_nepali_11,a6
a62921895a,asr_nepali_11/data/a6/a62921895a.flac,asr_nepali_11,a6
a6299dc15d,asr_nepali_11/data/a6/a6299dc15d.flac,asr_nepali_11,a6
a629fd0a3a,asr_nepali_11/data/a6/a629fd0a3a.flac,asr_nepali_11,a6
a62ab1a9bb,asr_nepali_11/data/a6/a62ab1a9bb.flac,asr_nepali_11,a6
a62af92708,asr_nepali_11/data/a6/a62af92708.flac,asr_nepali_11,a6
a62b7778a7,asr_nepali_11/data/a6/a62b7778a7.flac,asr_nepali_11,a6
a62be49d21,asr_nepali_11/data/a6/a62be49d21.flac,asr_nepali_11,a6
a62ca99fda,asr_nepali_11/data/a6/a62ca99fda.flac,asr_nepali_11,a6
a62d12e495,asr_nepali_11/data/a6/a62d12e495.flac,asr_nepali_11,a6
a62d7c6103,asr_nepali_11/data/a6/a62d7c6103.flac,asr_nepali_11,a6
a62defbca6,asr_nepali_11/data/a6/a62defbca6.flac,asr_nepali_11,a6
a62f603198,asr_nepali_11/data/a6/a62f603198.flac,asr_nepali_11,a6
a62f8418ba,asr_nepali_11/data/a6/a62f8418ba.flac,asr_nepali_11,a6
a6308a342a,asr_nepali_11/data/a6/a6308a342a.flac,asr_nepali_11,a6
a63148559c,asr_nepali_11/data/a6/a63148559c.flac,asr_nepali_11,a6
a631755447,asr_nepali_11/data/a6/a631755447.flac,asr_nepali_11,a6
a6318143ee,asr_nepali_11/data/a6/a6318143ee.flac,asr_nepali_11,a6
a631ebedc0,asr_nepali_11/data/a6/a631ebedc0.flac,asr_nepali_11,a6
a63262a813,asr_nepali_11/data/a6/a63262a813.flac,asr_nepali_11,a6
a632cb56c3,asr_nepali_11/data/a6/a632cb56c3.flac,asr_nepali_11,a6
a632d30ffc,asr_nepali_11/data/a6/a632d30ffc.flac,asr_nepali_11,a6
a6332493ba,asr_nepali_11/data/a6/a6332493ba.flac,asr_nepali_11,a6
a6338eb66a,asr_nepali_11/data/a6/a6338eb66a.flac,asr_nepali_11,a6
a633f2f3eb,asr_nepali_11/data/a6/a633f2f3eb.flac,asr_nepali_11,a6
a6341459cc,asr_nepali_11/data/a6/a6341459cc.flac,asr_nepali_11,a6
a634acb46c,asr_nepali_11/data/a6/a634acb46c.flac,asr_nepali_11,a6
a634fa832d,asr_nepali_11/data/a6/a634fa832d.flac,asr_nepali_11,a6
a635449d0b,asr_nepali_11/data/a6/a635449d0b.flac,asr_nepali_11,a6
a635832ca5,asr_nepali_11/data/a6/a635832ca5.flac,asr_nepali_11,a6
a63590ec60,asr_nepali_11/data/a6/a63590ec60.flac,asr_nepali_11,a6
a6360c73c2,asr_nepali_11/data/a6/a6360c73c2.flac,asr_nepali_11,a6
a63636a626,asr_nepali_11/data/a6/a63636a626.flac,asr_nepali_11,a6
a63645773e,asr_nepali_11/data/a6/a63645773e.flac,asr_nepali_11,a6
a63693dfa3,asr_nepali_11/data/a6/a63693dfa3.flac,asr_nepali_11,a6
a636fe590f,asr_nepali_11/data/a6/a636fe590f.flac,asr_nepali_11,a6
a637e53ccc,asr_nepali_11/data/a6/a637e53ccc.flac,asr_nepali_11,a6
a637f8beec,asr_nepali_11/data/a6/a637f8beec.flac,asr_nepali_11,a6
a6384eaaba,asr_nepali_11/data/a6/a6384eaaba.flac,asr_nepali_11,a6
a638d9771c,asr_nepali_11/data/a6/a638d9771c.flac,asr_nepali_11,a6
a63982d5dc,asr_nepali_11/data/a6/a63982d5dc.flac,asr_nepali_11,a6
a639aa88b0,asr_nepali_11/data/a6/a639aa88b0.flac,asr_nepali_11,a6
a639c1fda3,asr_nepali_11/data/a6/a639c1fda3.flac,asr_nepali_11,a6
a639d4912a,asr_nepali_11/data/a6/a639d4912a.flac,asr_nepali_11,a6
a63a891bfa,asr_nepali_11/data/a6/a63a891bfa.flac,asr_nepali_11,a6
a63ae19dee,asr_nepali_11/data/a6/a63ae19dee.flac,asr_nepali_11,a6
a63bcfde21,asr_nepali_11/data/a6/a63bcfde21.flac,asr_nepali_11,a6
a63c4f2fc9,asr_nepali_11/data/a6/a63c4f2fc9.flac,asr_nepali_11,a6
a63ccaf01c,asr_nepali_11/data/a6/a63ccaf01c.flac,asr_nepali_11,a6
a63d0a6f93,asr_nepali_11/data/a6/a63d0a6f93.flac,asr_nepali_11,a6
a63d961094,asr_nepali_11/data/a6/a63d961094.flac,asr_nepali_11,a6
a63e29e014,asr_nepali_11/data/a6/a63e29e014.flac,asr_nepali_11,a6
a63e320ffc,asr_nepali_11/data/a6/a63e320ffc.flac,asr_nepali_11,a6
a63e9c9725,asr_nepali_11/data/a6/a63e9c9725.flac,asr_nepali_11,a6
a63f854a32,asr_nepali_11/data/a6/a63f854a32.flac,asr_nepali_11,a6
a63fac38e8,asr_nepali_11/data/a6/a63fac38e8.flac,asr_nepali_11,a6
a63fd4bb04,asr_nepali_11/data/a6/a63fd4bb04.flac,asr_nepali_11,a6
a6409f41f4,asr_nepali_11/data/a6/a6409f41f4.flac,asr_nepali_11,a6
a640a17501,asr_nepali_11/data/a6/a640a17501.flac,asr_nepali_11,a6
a640ed8bfc,asr_nepali_11/data/a6/a640ed8bfc.flac,asr_nepali_11,a6
a6410568bd,asr_nepali_11/data/a6/a6410568bd.flac,asr_nepali_11,a6
a64129ede7,asr_nepali_11/data/a6/a64129ede7.flac,asr_nepali_11,a6
a64235aa6e,asr_nepali_11/data/a6/a64235aa6e.flac,asr_nepali_11,a6
a6423f7ad0,asr_nepali_11/data/a6/a6423f7ad0.flac,asr_nepali_11,a6
a642ba6d6d,asr_nepali_11/data/a6/a642ba6d6d.flac,asr_nepali_11,a6
a6434640c1,asr_nepali_11/data/a6/a6434640c1.flac,asr_nepali_11,a6
a64388e3c0,asr_nepali_11/data/a6/a64388e3c0.flac,asr_nepali_11,a6
a643f3a66c,asr_nepali_11/data/a6/a643f3a66c.flac,asr_nepali_11,a6
a643ffaca2,asr_nepali_11/data/a6/a643ffaca2.flac,asr_nepali_11,a6
a644331b19,asr_nepali_11/data/a6/a644331b19.flac,asr_nepali_11,a6
a64438fad9,asr_nepali_11/data/a6/a64438fad9.flac,asr_nepali_11,a6
a644c0bfe5,asr_nepali_11/data/a6/a644c0bfe5.flac,asr_nepali_11,a6
a644fab6ed,asr_nepali_11/data/a6/a644fab6ed.flac,asr_nepali_11,a6
a6453a9780,asr_nepali_11/data/a6/a6453a9780.flac,asr_nepali_11,a6
a6457b938f,asr_nepali_11/data/a6/a6457b938f.flac,asr_nepali_11,a6
a645aa465f,asr_nepali_11/data/a6/a645aa465f.flac,asr_nepali_11,a6
a6476a4a13,asr_nepali_11/data/a6/a6476a4a13.flac,asr_nepali_11,a6
a6477f2c55,asr_nepali_11/data/a6/a6477f2c55.flac,asr_nepali_11,a6
a6479edb58,asr_nepali_11/data/a6/a6479edb58.flac,asr_nepali_11,a6
a647f3de7b,asr_nepali_11/data/a6/a647f3de7b.flac,asr_nepali_11,a6
a648ad19d6,asr_nepali_11/data/a6/a648ad19d6.flac,asr_nepali_11,a6
a64a218721,asr_nepali_11/data/a6/a64a218721.flac,asr_nepali_11,a6
a64b2b3ee1,asr_nepali_11/data/a6/a64b2b3ee1.flac,asr_nepali_11,a6
a64ba91753,asr_nepali_11/data/a6/a64ba91753.flac,asr_nepali_11,a6
a64bd964f7,asr_nepali_11/data/a6/a64bd964f7.flac,asr_nepali_11,a6
a64bff3e8a,asr_nepali_11/data/a6/a64bff3e8a.flac,asr_nepali_11,a6
a64c1feeff,asr_nepali_11/data/a6/a64c1feeff.flac,asr_nepali_11,a6
a64c613f71,asr_nepali_11/data/a6/a64c613f71.flac,asr_nepali_11,a6
a64c921783,asr_nepali_11/data/a6/a64c921783.flac,asr_nepali_11,a6
a64d322d42,asr_nepali_11/data/a6/a64d322d42.flac,asr_nepali_11,a6
a64d59f869,asr_nepali_11/data/a6/a64d59f869.flac,asr_nepali_11,a6
a64db54ba2,asr_nepali_11/data/a6/a64db54ba2.flac,asr_nepali_11,a6
a64e293f2d,asr_nepali_11/data/a6/a64e293f2d.flac,asr_nepali_11,a6
a64e490d8c,asr_nepali_11/data/a6/a64e490d8c.flac,asr_nepali_11,a6
a64f0a13de,asr_nepali_11/data/a6/a64f0a13de.flac,asr_nepali_11,a6
a64fa82918,asr_nepali_11/data/a6/a64fa82918.flac,asr_nepali_11,a6
a64fb7f454,asr_nepali_11/data/a6/a64fb7f454.flac,asr_nepali_11,a6
a64ff69332,asr_nepali_11/data/a6/a64ff69332.flac,asr_nepali_11,a6
a6501e8ec5,asr_nepali_11/data/a6/a6501e8ec5.flac,asr_nepali_11,a6
a6503333c2,asr_nepali_11/data/a6/a6503333c2.flac,asr_nepali_11,a6
a650b43555,asr_nepali_11/data/a6/a650b43555.flac,asr_nepali_11,a6
a651a93887,asr_nepali_11/data/a6/a651a93887.flac,asr_nepali_11,a6
a651c8a084,asr_nepali_11/data/a6/a651c8a084.flac,asr_nepali_11,a6
a653f628ed,asr_nepali_11/data/a6/a653f628ed.flac,asr_nepali_11,a6
a65456e875,asr_nepali_11/data/a6/a65456e875.flac,asr_nepali_11,a6
a654eb7889,asr_nepali_11/data/a6/a654eb7889.flac,asr_nepali_11,a6
a65517d5fa,asr_nepali_11/data/a6/a65517d5fa.flac,asr_nepali_11,a6
a6560d12d1,asr_nepali_11/data/a6/a6560d12d1.flac,asr_nepali_11,a6
a6560ea2b9,asr_nepali_11/data/a6/a6560ea2b9.flac,asr_nepali_11,a6
a656a86d72,asr_nepali_11/data/a6/a656a86d72.flac,asr_nepali_11,a6
a65762e016,asr_nepali_11/data/a6/a65762e016.flac,asr_nepali_11,a6
a6579607a2,asr_nepali_11/data/a6/a6579607a2.flac,asr_nepali_11,a6
a65808fa8b,asr_nepali_11/data/a6/a65808fa8b.flac,asr_nepali_11,a6
a6580bc102,asr_nepali_11/data/a6/a6580bc102.flac,asr_nepali_11,a6
a658cfd16c,asr_nepali_11/data/a6/a658cfd16c.flac,asr_nepali_11,a6
a65936a9fd,asr_nepali_11/data/a6/a65936a9fd.flac,asr_nepali_11,a6
a6597f9107,asr_nepali_11/data/a6/a6597f9107.flac,asr_nepali_11,a6
a659821085,asr_nepali_11/data/a6/a659821085.flac,asr_nepali_11,a6
a659a64d56,asr_nepali_11/data/a6/a659a64d56.flac,asr_nepali_11,a6
a659d967e4,asr_nepali_11/data/a6/a659d967e4.flac,asr_nepali_11,a6
a659ee13eb,asr_nepali_11/data/a6/a659ee13eb.flac,asr_nepali_11,a6
a65a601a90,asr_nepali_11/data/a6/a65a601a90.flac,asr_nepali_11,a6
a65ad92707,asr_nepali_11/data/a6/a65ad92707.flac,asr_nepali_11,a6
a65b8fb6c2,asr_nepali_11/data/a6/a65b8fb6c2.flac,asr_nepali_11,a6
a65bef47cb,asr_nepali_11/data/a6/a65bef47cb.flac,asr_nepali_11,a6
a65c628e95,asr_nepali_11/data/a6/a65c628e95.flac,asr_nepali_11,a6
a65cad1288,asr_nepali_11/data/a6/a65cad1288.flac,asr_nepali_11,a6
a65cbc9964,asr_nepali_11/data/a6/a65cbc9964.flac,asr_nepali_11,a6
a65d7c1687,asr_nepali_11/data/a6/a65d7c1687.flac,asr_nepali_11,a6
a65da85fbe,asr_nepali_11/data/a6/a65da85fbe.flac,asr_nepali_11,a6
a65db469dc,asr_nepali_11/data/a6/a65db469dc.flac,asr_nepali_11,a6
a65df91350,asr_nepali_11/data/a6/a65df91350.flac,asr_nepali_11,a6
a65e5a265c,asr_nepali_11/data/a6/a65e5a265c.flac,asr_nepali_11,a6
a66037123f,asr_nepali_11/data/a6/a66037123f.flac,asr_nepali_11,a6
a660797d4c,asr_nepali_11/data/a6/a660797d4c.flac,asr_nepali_11,a6
a6618bfcf8,asr_nepali_11/data/a6/a6618bfcf8.flac,asr_nepali_11,a6
a662778378,asr_nepali_11/data/a6/a662778378.flac,asr_nepali_11,a6
a663c89b54,asr_nepali_11/data/a6/a663c89b54.flac,asr_nepali_11,a6
a66401b63f,asr_nepali_11/data/a6/a66401b63f.flac,asr_nepali_11,a6
a664289c86,asr_nepali_11/data/a6/a664289c86.flac,asr_nepali_11,a6
a665a76ec4,asr_nepali_11/data/a6/a665a76ec4.flac,asr_nepali_11,a6
a667e65465,asr_nepali_11/data/a6/a667e65465.flac,asr_nepali_11,a6
a6680e642c,asr_nepali_11/data/a6/a6680e642c.flac,asr_nepali_11,a6
a668a9b440,asr_nepali_11/data/a6/a668a9b440.flac,asr_nepali_11,a6
a669097d06,asr_nepali_11/data/a6/a669097d06.flac,asr_nepali_11,a6
a66937e173,asr_nepali_11/data/a6/a66937e173.flac,asr_nepali_11,a6
a6699a59f0,asr_nepali_11/data/a6/a6699a59f0.flac,asr_nepali_11,a6
a669d55745,asr_nepali_11/data/a6/a669d55745.flac,asr_nepali_11,a6
a66a58844f,asr_nepali_11/data/a6/a66a58844f.flac,asr_nepali_11,a6
a66a88a867,asr_nepali_11/data/a6/a66a88a867.flac,asr_nepali_11,a6
a66a88df01,asr_nepali_11/data/a6/a66a88df01.flac,asr_nepali_11,a6
a66abb5c1a,asr_nepali_11/data/a6/a66abb5c1a.flac,asr_nepali_11,a6
a66ac659c9,asr_nepali_11/data/a6/a66ac659c9.flac,asr_nepali_11,a6
a66c868d21,asr_nepali_11/data/a6/a66c868d21.flac,asr_nepali_11,a6
a66d3c86ee,asr_nepali_11/data/a6/a66d3c86ee.flac,asr_nepali_11,a6
a66d5ce6a3,asr_nepali_11/data/a6/a66d5ce6a3.flac,asr_nepali_11,a6
a66db1b8eb,asr_nepali_11/data/a6/a66db1b8eb.flac,asr_nepali_11,a6
a66db3576b,asr_nepali_11/data/a6/a66db3576b.flac,asr_nepali_11,a6
a66e4d0201,asr_nepali_11/data/a6/a66e4d0201.flac,asr_nepali_11,a6
a66e98c7d5,asr_nepali_11/data/a6/a66e98c7d5.flac,asr_nepali_11,a6
a66f9d4534,asr_nepali_11/data/a6/a66f9d4534.flac,asr_nepali_11,a6
a66fddef2d,asr_nepali_11/data/a6/a66fddef2d.flac,asr_nepali_11,a6
a66ffa957e,asr_nepali_11/data/a6/a66ffa957e.flac,asr_nepali_11,a6
a670648241,asr_nepali_11/data/a6/a670648241.flac,asr_nepali_11,a6
a670c1faa5,asr_nepali_11/data/a6/a670c1faa5.flac,asr_nepali_11,a6
a67136c824,asr_nepali_11/data/a6/a67136c824.flac,asr_nepali_11,a6
a6714d22b2,asr_nepali_11/data/a6/a6714d22b2.flac,asr_nepali_11,a6
a671a06390,asr_nepali_11/data/a6/a671a06390.flac,asr_nepali_11,a6
a671bb01df,asr_nepali_11/data/a6/a671bb01df.flac,asr_nepali_11,a6
a67205bdc3,asr_nepali_11/data/a6/a67205bdc3.flac,asr_nepali_11,a6
a67249e0de,asr_nepali_11/data/a6/a67249e0de.flac,asr_nepali_11,a6
a672bc6deb,asr_nepali_11/data/a6/a672bc6deb.flac,asr_nepali_11,a6
a6734ae224,asr_nepali_11/data/a6/a6734ae224.flac,asr_nepali_11,a6
